NOVO NORDISK A S|0000353278|20-F|20030327|20021231|2003/0001156973-03-000434.txt|0000353278-20030327.txt
ING GROEP NV|0001039765|20-F|20030327|20021231|2003/0001156973-03-000435.txt|0001039765-20030327.txt
ALCATEL|0000886125|20-F|20030331|20021231|2003/0001156973-03-000450.txt|0000886125-20030331.txt
PRIMACOM AG|0001077945|20-F|20030402|20021231|2003/0001156973-03-000478.txt|0001077945-20030402.txt
TOTAL FINA ELF SA|0000879764|20-F|20030404|20021231|2003/0001156973-03-000497.txt|0000879764-20030404.txt
LUCITE INTERNATIONAL GROUP HOLDINGS LTD|0001126706|20-F|20030411|20021231|2003/0001156973-03-000521.txt|0001126706-20030411.txt
TELEKOM AUSTRIA AG|0001127051|20-F|20030416|20021231|2003/0001156973-03-000559.txt|0001127051-20030416.txt
METSO CORP|0001013626|20-F|20030417|20021231|2003/0001156973-03-000574.txt|0001013626-20030417.txt
CONVERIUM HOLDING AG|0001162586|20-F|20030418|20021231|2003/0001156973-03-000577.txt|0001162586-20030418.txt
AMARIN CORP PLC\UK|0000897448|20-F|20030424|20021231|2003/0001156973-03-000610.txt|0000897448-20030424.txt
INEOS GROUP HOLDINGS PLC|0001173218|20-F|20030429|20021231|2003/0001156973-03-000634.txt|0001173218-20030429.txt
TELENOR ASA|0001126113|20-F|20030506|20021231|2003/0001156973-03-000670.txt|0001126113-20030506.txt
INEOS GROUP LTD|0001176979|20-F|20030507|20021231|2003/0001156973-03-000675.txt|0001176979-20030507.txt
AMERSHAM PLC|0001041799|20-F|20030528|20021231|2003/0001156973-03-000829.txt|0001041799-20030528.txt
STET HELLAS TELECOMMUNICATIONS SA|0001060964|20-F|20030530|20021231|2003/0001156973-03-000843.txt|0001060964-20030530.txt
BARCLAYCARD FUNDING PLC|0001096348|20-F|20030616|20021214|2003/0001156973-03-000925.txt|0001096348-20030616.txt
KLM ROYAL DUTCH AIRLINES|0000056316|20-F|20030619|20030331|2003/0001156973-03-000932.txt|0000056316-20030619.txt
EKSPORTFINANS ASA|0000700978|20-F|20030620|20021231|2003/0001156973-03-000935.txt|0000700978-20030620.txt
BAYER AKTIENGESELLSCHAFT|0001144145|20-F|20030627|20030331|2003/0001156973-03-000973.txt|0001144145-20030627.txt
MARCONI CORP PLC|0001122135|20-F|20030627|20030331|2003/0001156973-03-000984.txt|0001122135-20030627.txt
NATIONAL BANK OF GREECE SA|0001096061|20-F|20030627|20021231|2003/0001156973-03-000988.txt|0001096061-20030627.txt
SEAT PAGINE GIALLE SPA|0001120093|20-F|20030630|20021231|2003/0001156973-03-000997.txt|0001120093-20030630.txt
COCA-COLA HELLENIC BOTTLING CO SA|0001190713|20-F|20030630|20021231|2003/0001156973-03-000998.txt|0001190713-20030630.txt
UNITED BUSINESS MEDIA PLC|0000813811|20-F|20030630|20021231|2003/0001156973-03-000999.txt|0000813811-20030630.txt
INSTRUMENTARIUM CORP|0000722811|20-F|20030630|20021231|2003/0001156973-03-001000.txt|0000722811-20030630.txt
INEOS HOLDINGS LTD|0001173219|20-F|20030630|20021231|2003/0001156973-03-001003.txt|0001173219-20030630.txt
DUCATI MOTOR HOLDING SPA|0001080063|20-F|20030630|20021231|2003/0001156973-03-001009.txt|0001080063-20030630.txt
INDUSTRIAL DEVELOPMENT BANK OF ISRAEL LTD|0000050277|20-F|20030630|20021231|2003/0001156973-03-001013.txt|0000050277-20030630.txt
ENEL SOCIETA PER AZIONI|0001096200|20-F|20030630|20021231|2003/0001156973-03-001016.txt|0001096200-20030630.txt
DE RIGO SPA|0001001462|20-F|20030630|20021231|2003/0001156973-03-001020.txt|0001001462-20030630.txt
TELIASONERA AB|0001169870|20-F|20030630|20021231|2003/0001156973-03-001023.txt|0001169870-20030630.txt
ENI SPA|0001002242|20-F|20030630|20021231|2003/0001156973-03-001025.txt|0001002242-20030630.txt
GRACECHURCH CARD FUNDING NO 2 PLC|0001192695|20-F|20030715|20021231|2003/0001156973-03-001082.txt|0001192695-20030715.txt
GOVERNOR & CO OF THE BANK OF IRELAND|0001022575|20-F|20030723|20030331|2003/0001156973-03-001116.txt|0001022575-20030723.txt
MARCONI PLC|0001122133|20-F|20030925|20030331|2003/0001156973-03-001387.txt|0001122133-20030925.txt
VERNALIS PLC|0000851616|20-F|20031031|20030430|2003/0001156973-03-001590.txt|0000851616-20031031.txt
BRITISH SKY BROADCASTING GROUP PLC|0000932789|20-F|20031205|20030630|2003/0001156973-03-001829.txt|0000932789-20031205.txt
SIEMENS AKTIENGESELLSCHAFT|0001135644|20-F|20031205|20030930|2003/0001156973-03-001830.txt|0001135644-20031205.txt
BOC GROUP PLC|0000715095|20-F|20031210|20030930|2003/0001156973-03-001851.txt|0000715095-20031210.txt
GOLD FIELDS LTD|0001172724|20-F|20031229|20031224|2003/0001156973-03-001918.txt|0001172724-20031229.txt
WORLD VENTURES INC|0000861398|20-F|20030424|20021031|2003/0001157523-03-001337.txt|0000861398-20030424.txt
RESOURCE FINANCE & INVESTMENT LTD|0000877090|20-F|20030624|20021231|2003/0001157523-03-002569.txt|0000877090-20030624.txt
VAN DER MOOLEN HOLDING NV|0001072245|20-F|20030627|20021231|2003/0001157523-03-002660.txt|0001072245-20030627.txt
EBOOKERS    PLC|0001098128|20-F|20030627|20021231|2003/0001157523-03-002662.txt|0001098128-20030627.txt
MEXICAN ECONOMIC DEVELOPMENT INC|0001061736|20-F|20030627|20021231|2003/0001157523-03-002671.txt|0001061736-20030627.txt
GRUPO RADIO CENTRO SA DE CV|0000906526|20-F|20030630|20021231|2003/0001157523-03-002681.txt|0000906526-20030630.txt
NATUZZI S P A|0000900391|20-F|20030630|20021231|2003/0001157523-03-002695.txt|0000900391-20030630.txt
INDUSTRIAS BACHOCO SA DE CV|0001044896|20-F|20030630|20030630|2003/0001157523-03-002701.txt|0001044896-20030630.txt
CALCITECH LTD|0000889431|20-F|20030918|20030228|2003/0001157523-03-004843.txt|0000889431-20030918.txt
NDS GROUP PLC|0001098074|20-F|20031204|20030630|2003/0001157523-03-007065.txt|0001098074-20031204.txt
NIDEC CORP|0001158967|20-F|20030707|20030331|2003/0001158967-03-000031.txt|0001158967-20030707.txt
BANK BRADESCO|0001160330|20-F|20030627|20021231|2003/0001160330-03-000040.txt|0001160330-20030627.txt
BRASIL TELECOM SA|0001160846|20-F|20030630|20021231|2003/0001160846-03-000009.txt|0001160846-20030630.txt
ALUMINUM CORP OF CHINA LTD|0001161611|20-F|20030623|20030623|2003/0001161611-03-000004.txt|0001161611-20030623.txt
ALUMINUM CORP OF CHINA LTD|0001161611|20-F|20030625|20021231|2003/0001161611-03-000005.txt|0001161611-20030625.txt
WORLD GAMING PLC|0001126599|20-F|20030630|20021231|2003/0001161697-03-000324.txt|0001126599-20030630.txt
INTERNATIONAL TOWER HILL MINES LTD|0001134115|20-F|20031027|20030531|2003/0001163238-03-000145.txt|0001134115-20031027.txt
NORTHERN DYNASTY MINERALS LTD|0001164771|20-F|20030701|20021231|2003/0001164771-03-000009.txt|0001164771-20030701.txt
DONNER MINERALS LTD|0000949068|20-F|20031017|20030228|2003/0001166932-03-000157.txt|0000949068-20031017.txt
TERRA NOVA GOLD CORP|0001178088|20FR12G/A|20031222|None|2003/0001166932-03-000195.txt|0001178088-20031222.txt
ALCON INC|0001167379|20-F|20030331|20030318|2003/0001167379-03-000031.txt|0001167379-20030331.txt
SCHERING AKTIENGESELLSCHAFT|0001124139|20-F|20030307|20030306|2003/0001168548-03-000022.txt|0001124139-20030307.txt
INTERSHOP COMMUNICATIONS AG|0001108517|20-F|20030527|20030527|2003/0001168548-03-000040.txt|0001108517-20030527.txt
FIRST EMPIRE ENTERTAINMENT CORP INC|0001168981|20FR12G|20031204|None|2003/0001168981-03-000002.txt|0001168981-20031204.txt
INFICON HOLDING AG|0001126659|20FR12G|20030331|None|2003/0001169232-03-002574.txt|0001126659-20030331.txt
HAVAS|0001107470|20-F|20030520|20021231|2003/0001169232-03-003903.txt|0001107470-20030520.txt
OPEN JOINT STOCK CO VIMPEL COMMUNICATIONS|0001023977|20-F|20030627|20021231|2003/0001169232-03-004367.txt|0001023977-20030627.txt
BANCO COMERCIAL PORTUGUES SA|0000876842|20-F|20030627|20021231|2003/0001169232-03-004380.txt|0000876842-20030627.txt
QUINENCO SA|0001040649|20-F|20030630|20021231|2003/0001169232-03-004390.txt|0001040649-20030630.txt
RADA ELECTRONIC INDUSTRIES LTD|0000761238|20-F|20030630|20021231|2003/0001169232-03-004408.txt|0000761238-20030630.txt
GRUPO ELEKTRA SA DE CV|0000925050|20-F|20030630|20021231|2003/0001169232-03-004413.txt|0000925050-20030630.txt
INTERNET GOLD GOLDEN LINES LTD|0001090159|20-F|20030630|20021231|2003/0001169232-03-004421.txt|0001090159-20030630.txt
ISRAEL BANK OF AGRICULTURE LTD|0000052723|20-F|20030715|20021231|2003/0001169232-03-004564.txt|0000052723-20030715.txt
BANCO TOTTA & ACORES SA|0000915863|20-F|20030715|20021231|2003/0001169232-03-004583.txt|0000915863-20030715.txt
TVA SISTEMA DE TELEVISAO S A|0001034031|20-F|20030716|20021231|2003/0001169232-03-004591.txt|0001034031-20030716.txt
TRACER PETROLEUM CORPORATION|0000849997|20-F|20030725|20021231|2003/0001169232-03-004729.txt|0000849997-20030725.txt
EUROTRUST A/S|0001041457|20-F|20030912|20021231|2003/0001169232-03-005695.txt|0001041457-20030912.txt
ALLURA INTERNATIONAL INC|0001082741|20-F|20031015|20030331|2003/0001169232-03-006028.txt|0001082741-20031015.txt
ART ADVANCED RESEARCH TECHNOLOGIES INC|0001094026|20-F|20031117|20030430|2003/0001169232-03-006716.txt|0001094026-20031117.txt
PRANA BIOTECHNOLOGY LTD|0001131343|20-F|20031224|20030630|2003/0001169232-03-007161.txt|0001131343-20031224.txt
SODEXHO ALLIANCE SA|0001169715|20-F|20030103|20020831|2003/0001169715-03-000003.txt|0001169715-20030103.txt
SODEXHO ALLIANCE SA|0001169715|20-F|20031218|20030831|2003/0001169715-03-000033.txt|0001169715-20031218.txt
BIG BAR GOLD CORP                                       /FI|0000831606|20FR12B|20030106|None|2003/0001170423-03-000009.txt|0000831606-20030106.txt
IGN INTERNET GLOBAL NETWORK INC|0001036140|20-F|20030121|20020630|2003/0001170423-03-000014.txt|0001036140-20030121.txt
TITAN TRADING ANALYTICS INC|0001076639|20-F|20030502|20021031|2003/0001170423-03-000050.txt|0001076639-20030502.txt
ALBERTA STAR DEVELOPMENT CORP|0001238176|20FR12B|20030604|None|2003/0001170423-03-000065.txt|0001238176-20030604.txt
ALBERTA STAR MINING CORP|0001142462|20-F|20030627|20021130|2003/0001170423-03-000074.txt|0001142462-20030627.txt
GEMSTAR RESOURCES LTD|0000906361|20FR12B|20030916|None|2003/0001170423-03-000095.txt|0000906361-20030916.txt
AMADOR GOLD CORP|0001266833|20FR12G|20031014|None|2003/0001170918-03-000526.txt|0001266833-20031014.txt
AXA|0000898427|20-F|20030630|20030630|2003/0001170997-03-000010.txt|0000898427-20030630.txt
AKTIEBOLAGET VOLVO \PUBL\|0000753762|20-F|20030604|20030530|2003/0001171843-03-000079.txt|0000753762-20030604.txt
SKF INC|0000777504|20-F|20030606|20021231|2003/0001171843-03-000081.txt|0000777504-20030606.txt
TDC A/S|0000920602|20-F|20030626|20021231|2003/0001171843-03-000088.txt|0000920602-20030626.txt
CITYVIEW CORP LTD /NEW/|0001023130|20-F|20030627|20021231|2003/0001172665-03-000215.txt|0001023130-20030627.txt
BRITISH AIRWAYS PLC|0000809023|20-F|20030718|20030331|2003/0001174947-03-000018.txt|0000809023-20030718.txt
CONTINENTAL ENERGY CORP/ BC|0000852747|20-F|20030128|20030127|2003/0001175710-03-000014.txt|0000852747-20030128.txt
RESIN SYSTEMS INC|0001130646|20-F|20030228|20030228|2003/0001175710-03-000029.txt|0001130646-20030228.txt
WESTERN SILVER CORP|0000896066|20-F|20030401|20030331|2003/0001175710-03-000039.txt|0000896066-20030401.txt
RIO NARCEA GOLD MINES LTD|0001098506|20-F|20030410|20030410|2003/0001175710-03-000046.txt|0001098506-20030410.txt
ASTRIS ENERGI INC|0001022518|20-F|20030627|20030627|2003/0001175710-03-000078.txt|0001022518-20030627.txt
RIO NARCEA GOLD MINES LTD|0001098506|20-F|20030627|20030627|2003/0001175710-03-000080.txt|0001098506-20030627.txt
CARMANAH TECHNOLOGIES CORP|0001085105|20-F|20030630|20030627|2003/0001175710-03-000081.txt|0001085105-20030630.txt
STREAM COMMUNICATIONS NETWORK INC|0001125670|20-F|20030630|20030630|2003/0001175710-03-000082.txt|0001125670-20030630.txt
SOLA RESOURCE CORP|0001018591|20-F|20030815|20030815|2003/0001175710-03-000104.txt|0001018591-20030815.txt
ASPEN GROUP RESOURCES CORP|0001023947|20-F|20030904|20030904|2003/0001175710-03-000112.txt|0001023947-20030904.txt
DEREK OIL & GAS CORP|0001087072|20-F|20031105|20031104|2003/0001175710-03-000137.txt|0001087072-20031105.txt
THRILLTIME ENTERTAINMENT INTERNATIONAL INC|0001040368|20-F|20030131|20030131|2003/0001176256-03-000034.txt|0001040368-20030131.txt
CRYSTAL GRAPHITE CORP|0001077295|20-F|20030227|20020831|2003/0001176256-03-000051.txt|0001077295-20030227.txt
MADISON ENTERPRISES CORP|0001038621|20-F|20030320|20021031|2003/0001176256-03-000067.txt|0001038621-20030320.txt
GETTY COPPER INC|0001052204|20-F|20030618|20021231|2003/0001176256-03-000128.txt|0001052204-20030618.txt
ADRIAN RESOURCES LTD|0000947121|20-F|20030620|20030131|2003/0001176256-03-000130.txt|0000947121-20030620.txt
ANGLO SWISS RESOURCES INC|0000277910|20-F|20030626|20021231|2003/0001176256-03-000136.txt|0000277910-20030626.txt
CUSAC GOLD MINES LTD|0000768374|20-F|20030630|20021231|2003/0001176256-03-000140.txt|0000768374-20030630.txt
OROMIN EXPLORATIONS LTD|0001109141|20-F|20030718|20030228|2003/0001176256-03-000149.txt|0001109141-20030718.txt
CRYOPAK INDUSTRIES INC|0000915386|20-F|20030818|20030331|2003/0001176256-03-000168.txt|0000915386-20030818.txt
DYNAMOTIVE ENERGY SYSTEMS CORP|0000941625|20-F|20030819|20021231|2003/0001176256-03-000170.txt|0000941625-20030819.txt
PACIFIC HARBOUR CAPITAL LTD|0000936801|20-F|20031001|20030331|2003/0001176256-03-000205.txt|0000936801-20031001.txt
VANNESSA VENTURES LTD|0001102708|20-F|20031001|20030331|2003/0001176256-03-000207.txt|0001102708-20031001.txt
SECUREVIEW SYSTEMS INC/CAN|0001105284|20-F|20031010|20030331|2003/0001176256-03-000221.txt|0001105284-20031010.txt
LUND GOLD LTD|0001075756|20-F|20031117|20030630|2003/0001176256-03-000241.txt|0001075756-20031117.txt
IMPERIAL GINSENG PRODUCTS LTD|0000932145|20-F|20031231|20031230|2003/0001176256-03-000274.txt|0000932145-20031231.txt
CHECK POINT SOFTWARE TECHNOLOGIES LTD|0001015922|20-F|20030327|20021231|2003/0001178913-03-000149.txt|0001015922-20030327.txt
BARAN GROUP LTD|0001177328|20-F|20030331|20021231|2003/0001178913-03-000158.txt|0001177328-20030331.txt
TTI TEAM TELECOM INTERNATIONAL LTD|0001026266|20-F|20030403|20021231|2003/0001178913-03-000170.txt|0001026266-20030403.txt
TOWER SEMICONDUCTOR LTD|0000928876|20-F|20030414|20021231|2003/0001178913-03-000179.txt|0000928876-20030414.txt
RADCOM LTD|0001016838|20-F|20030512|20021231|2003/0001178913-03-000209.txt|0001016838-20030512.txt
NUR MACROPRINTERS LTD|0000946394|20-F|20030515|20021231|2003/0001178913-03-000218.txt|0000946394-20030515.txt
CERAGON NETWORKS LTD|0001119769|20-F|20030527|20021231|2003/0001178913-03-000246.txt|0001119769-20030527.txt
HEALTHCARE TECHNOLOGIES LTD|0000835688|20-F|20030620|20021231|2003/0001178913-03-000288.txt|0000835688-20030620.txt
CRYSTAL SYSTEMS SOLUTIONS LTD|0001029581|20-F|20030623|20021231|2003/0001178913-03-000302.txt|0001029581-20030623.txt
BLUE SQUARE ISRAEL LTD /ADR/|0001016837|20-F|20030623|20021231|2003/0001178913-03-000305.txt|0001016837-20030623.txt
TECNOMATIX TECHNOLOGIES LTD|0000895457|20-F|20030625|20021231|2003/0001178913-03-000312.txt|0000895457-20030625.txt
NOVA MEASURING INSTRUMENTS LTD|0001109345|20-F|20030626|20021231|2003/0001178913-03-000317.txt|0001109345-20030626.txt
SILICOM LTD|0000916793|20-F|20030626|20021231|2003/0001178913-03-000319.txt|0000916793-20030626.txt
TIOGA TECHNOLOGIES LTD|0001117095|20-F|20030626|20021231|2003/0001178913-03-000323.txt|0001117095-20030626.txt
RETALIX LTD|0001064060|20-F|20030626|20021231|2003/0001178913-03-000325.txt|0001064060-20030626.txt
ORCKIT COMMUNICATIONS LTD|0001021620|20-F|20030627|20021231|2003/0001178913-03-000327.txt|0001021620-20030627.txt
FORMULA SYSTEMS \1985\ LTD|0001045986|20-F|20030630|20021231|2003/0001178913-03-000329.txt|0001045986-20030630.txt
NEXUS TELOCATION SYSTEMS LTD|0000920532|20-F|20030630|20021231|2003/0001178913-03-000333.txt|0000920532-20030630.txt
AREL COMMUNICATIONS & SOFTWARE LTD|0000920214|20-F|20030630|20021231|2003/0001178913-03-000335.txt|0000920214-20030630.txt
ELBIT VISION SYSTEMS LTD|0001011664|20-F|20030630|20021231|2003/0001178913-03-000341.txt|0001011664-20030630.txt
TOP IMAGE SYSTEMS LTD|0001021991|20-F|20030630|20021231|2003/0001178913-03-000343.txt|0001021991-20030630.txt
OPTIBASE LTD|0001077618|20-F|20030630|20021231|2003/0001178913-03-000347.txt|0001077618-20030630.txt
ACS - TECH 80 LTD|0001038144|20-F|20030630|20021231|2003/0001178913-03-000349.txt|0001038144-20030630.txt
ROBOGROUP TEK LTD|0000743399|20-F|20030630|20021231|2003/0001178913-03-000351.txt|0000743399-20030630.txt
SUPER SOL LTD|0000095516|20-F|20030630|20021231|2003/0001178913-03-000353.txt|0000095516-20030630.txt
CIMATRON LTD|0001008595|20-F|20030630|20021231|2003/0001178913-03-000355.txt|0001008595-20030630.txt
MATAV CABLE SYSTEMS MEDIA LTD|0001014925|20-F|20030630|20021231|2003/0001178913-03-000357.txt|0001014925-20030630.txt
ON TRACK INNOVATIONS LTD|0001021604|20-F|20030630|20021231|2003/0001178913-03-000359.txt|0001021604-20030630.txt
ROBOMATIX TECHNOLOGIES LTD|0000914227|20-F|20030630|20021231|2003/0001178913-03-000361.txt|0000914227-20030630.txt
ENGEL GENERAL DEVELOPERS LTD|0001045974|20-F|20030630|20021231|2003/0001178913-03-000372.txt|0001045974-20030630.txt
BVR TECHNOLOGIES LTD|0000874516|20-F|20030715|20021231|2003/0001178913-03-000388.txt|0000874516-20030715.txt
ELTEK LTD|0001024672|20-F|20030715|20021231|2003/0001178913-03-000391.txt|0001024672-20030715.txt
CROW TECHNOLOGIES 1977 LTD|0000770320|20-F|20030715|20021231|2003/0001178913-03-000394.txt|0000770320-20030715.txt
PHOTOCHANNEL NETWORKS INC|0001036642|20-F|20030226|20020930|2003/0001183740-03-000015.txt|0001036642-20030226.txt
PYNG TECHNOLOGIES CORP|0001023529|20-F|20030306|20020930|2003/0001183740-03-000021.txt|0001023529-20030306.txt
PATCH ENERGY INC|0001253484|20FR12G|20030731|None|2003/0001183740-03-000097.txt|0001253484-20030731.txt
TEFRON LTD|0001044863|20-F|20030402|20030331|2003/0001188112-03-000179.txt|0001044863-20030402.txt
GILAT SATELLITE NETWORKS LTD|0000897322|20-F|20030415|20021231|2003/0001188112-03-000220.txt|0000897322-20030415.txt
BREAKWATER RESOURCES LTD|0000782875|20-F|20030522|20021231|2003/0001188112-03-000340.txt|0000782875-20030522.txt
DELTA GALIL INDUSTRIES LTD|0001081022|20-F|20030626|20021231|2003/0001188112-03-000385.txt|0001081022-20030626.txt
NICE SYSTEMS LTD|0001003935|20-F|20030626|20021231|2003/0001188112-03-000388.txt|0001003935-20030626.txt
BUNZL PLC|0001072397|20-F|20030327|20021231|2003/0001191638-03-000388.txt|0001072397-20030327.txt
SCHRODER VENTURES INTERNATIONAL INVESTMENT TRUST PLC|0001004623|20-F|20030403|20021231|2003/0001191638-03-000432.txt|0001004623-20030403.txt
RYANAIR HOLDINGS PLC|0001038683|20-F|20030930|20030930|2003/0001191638-03-001359.txt|0001038683-20030930.txt
FILTRONIC PLC|0001062149|20-F|20031128|20031128|2003/0001191638-03-001682.txt|0001062149-20031128.txt
TELEFONICA OF ARGENTINA INC|0000914242|20-F|20030415|20021231|2003/0001193125-03-000932.txt|0000914242-20030415.txt
INTERNATIONAL TELECOMMUNICATIONS CO INC|0001055056|20-F|20030415|20020930|2003/0001193125-03-000934.txt|0001055056-20030415.txt
TRINTECH GROUP PLC|0001094316|20-F|20030506|20030131|2003/0001193125-03-003503.txt|0001094316-20030506.txt
COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP|0001170858|20-F|20030602|20021231|2003/0001193125-03-007820.txt|0001170858-20030602.txt
IMI INTERNATIONAL MEDICAL INNOVATIONS INC|0001179083|20-F|20030604|20021231|2003/0001193125-03-008250.txt|0001179083-20030604.txt
AMERICA MOVIL SA DE CV/|0001129137|20-F|20030611|20021231|2003/0001193125-03-009401.txt|0001129137-20030611.txt
DSG INTERNATIONAL LTD|0000883230|20-F|20030616|20021231|2003/0001193125-03-010228.txt|0000883230-20030616.txt
INTERNATIONAL TELECOMMUNICATIONS CO INC|0001055056|20-F|20030617|20021231|2003/0001193125-03-010352.txt|0001055056-20030617.txt
TELEFONOS DE MEXICO S A DE C V|0000866213|20-F|20030625|20021231|2003/0001193125-03-012859.txt|0000866213-20030625.txt
BANK OF CHILE|0001161125|20-F|20030625|20021231|2003/0001193125-03-012909.txt|0001161125-20030625.txt
ALUMINA LTD|0000857071|20-F|20030626|20021231|2003/0001193125-03-013117.txt|0000857071-20030626.txt
XENOVA GROUP PLC|0000894770|20-F|20030626|20021231|2003/0001193125-03-013517.txt|0000894770-20030626.txt
TELEFONICA HOLDING OF ARGENTINA INC|0001054265|20-F|20030627|20021231|2003/0001193125-03-013961.txt|0001054265-20030627.txt
ARAUCO & CONSTITUTION PULP INC|0001004156|20-F|20030627|20021231|2003/0001193125-03-014061.txt|0001004156-20030627.txt
WPP GROUP PLC|0000806968|20-F|20030627|20021231|2003/0001193125-03-014181.txt|0000806968-20030627.txt
TELEFONICA DEL PERU SAA|0001014620|20-F|20030627|20021230|2003/0001193125-03-014216.txt|0001014620-20030627.txt
TELEFONICA MOBILE INC|0001127866|20-F|20030627|20021231|2003/0001193125-03-014220.txt|0001127866-20030627.txt
TELESP PARTICIPACOES SA|0001066119|20-F|20030627|20021231|2003/0001193125-03-014310.txt|0001066119-20030627.txt
TERRA NETWORKS SA|0001097636|20-F|20030627|20021231|2003/0001193125-03-014318.txt|0001097636-20030627.txt
BANCO SANTANDER CHILE|0001027552|20-F|20030627|20021231|2003/0001193125-03-014319.txt|0001027552-20030627.txt
TELECOM ARGENTINA STET FRANCE TELECOM SA|0000932470|20-F|20030630|20021231|2003/0001193125-03-014412.txt|0000932470-20030630.txt
NORTEL INVESTMENTS INC|0000877691|20-F|20030630|20021231|2003/0001193125-03-014687.txt|0000877691-20030630.txt
TV AZTECA SA DE CV|0001023025|20-F|20030630|20021231|2003/0001193125-03-014703.txt|0001023025-20030630.txt
AZTECA HOLDINGS SA DE CV|0001047879|20-F|20030630|20021231|2003/0001193125-03-014715.txt|0001047879-20030630.txt
TELEFONICA S A|0000814052|20-F|20030630|20021231|2003/0001193125-03-014800.txt|0000814052-20030630.txt
AES GENER INC|0000926075|20-F|20030630|20021231|2003/0001193125-03-014835.txt|0000926075-20030630.txt
BANCO BILBAO VIZCAYA ARGENTARIA S A|0000842180|20-F|20030630|20021231|2003/0001193125-03-014861.txt|0000842180-20030630.txt
TSAKOS ENERGY NAVIGATION LTD|0001166663|20-F|20030630|20021231|2003/0001193125-03-014910.txt|0001166663-20030630.txt
SKY BRASIL SERVICOS LTDA|0001031022|20-F|20030630|20021231|2003/0001193125-03-014967.txt|0001031022-20030630.txt
GRUPO IMSA SA DE CV|0001026735|20-F|20030630|20021231|2003/0001193125-03-014995.txt|0001026735-20030630.txt
NATIONAL TELEPHONE CO OF VENEZUELA|0001025862|20-F|20030630|20021231|2003/0001193125-03-015001.txt|0001025862-20030630.txt
CELLULAR COMMUNICATION INC|0001006853|20-F|20030630|20021231|2003/0001193125-03-015017.txt|0001006853-20030630.txt
HIGHWAY HOLDINGS LTD|0001026785|20-F|20030630|20030331|2003/0001193125-03-015179.txt|0001026785-20030630.txt
DESC S A DE C V|0000925259|20-F|20030630|20021231|2003/0001193125-03-015198.txt|0000925259-20030630.txt
CELLTECH GROUP PLC|0000877799|20-F|20030630|20030623|2003/0001193125-03-015239.txt|0000877799-20030630.txt
CARLISLE HOLDINGS LTD|0000882505|20-F|20030703|20030331|2003/0001193125-03-016772.txt|0000882505-20030703.txt
WESTERN & CARIBBEAN CELLULAR INC|0001020161|20-F|20030708|20021231|2003/0001193125-03-017636.txt|0001020161-20030708.txt
METAL STORM LTD  /ADR/|0001119775|20-F|20030714|20021231|2003/0001193125-03-019010.txt|0001119775-20030714.txt
BBVA BANCO FRANCES SA|0000913059|20-F|20030715|20021231|2003/0001193125-03-019329.txt|0000913059-20030715.txt
BRAZILIAN TELECOMMUNICATIONS CORP - TELEBRAS|0001002908|20-F|20030715|20021231|2003/0001193125-03-019504.txt|0001002908-20030715.txt
IIS INTELLIGENT INFORMATION SYSTEMS LTD|0000742358|20-F|20030715|20021231|2003/0001193125-03-019733.txt|0000742358-20030715.txt
VIRYANET LTD|0001119744|20-F|20030715|20021231|2003/0001193125-03-019773.txt|0001119744-20030715.txt
ATLAS PACIFIC LTD|0001011974|20-F|20030725|20021231|2003/0001193125-03-023916.txt|0001011974-20030725.txt
MAD CATZ INTERACTIVE INC|0001088162|20-F|20030725|20030331|2003/0001193125-03-024099.txt|0001088162-20030725.txt
KONAMI CORP|0001191141|20-F|20030731|20030331|2003/0001193125-03-026970.txt|0001191141-20030731.txt
TOYOTA MOTOR CORP/|0001094517|20-F|20030731|20030331|2003/0001193125-03-027032.txt|0001094517-20030731.txt
FORUM NATIONAL INVESTMENTS LTD|0001065579|20-F|20030815|20021231|2003/0001193125-03-038703.txt|0001065579-20030815.txt
SONY CORP|0000313838|20-F|20030902|20030331|2003/0001193125-03-044213.txt|0000313838-20030902.txt
MATSUSHITA ELECTRIC INDUSTRIAL CO  LTD|0000063271|20-F|20030910|20030331|2003/0001193125-03-047505.txt|0000063271-20030910.txt
KYOCERA CORP|0000057083|20-F|20030912|20030331|2003/0001193125-03-048643.txt|0000057083-20030912.txt
KOMATSU LTD|0000056594|20-F|20030919|20030331|2003/0001193125-03-051595.txt|0000056594-20030919.txt
KUBOTA CORP|0000109821|20-F|20030922|20030331|2003/0001193125-03-052098.txt|0000109821-20030922.txt
BRITISH ENERGY PLC|0001100790|20-F|20030923|20030331|2003/0001193125-03-053000.txt|0001100790-20030923.txt
WOORI FINANCE HOLDINGS CO LTD|0001264136|20FR12B|20030925|None|2003/0001193125-03-053803.txt|0001264136-20030925.txt
MITSUBISHI TOKYO FINANCIAL GROUP INC|0000067088|20-F|20030929|20030331|2003/0001193125-03-055214.txt|0000067088-20030929.txt
BANK OF TOKYO - MITSUBISHI LTD|0000852743|20-F|20030929|20030331|2003/0001193125-03-055226.txt|0000852743-20030929.txt
MAHANAGAR TELEPHONE NIGAM LTD|0001160262|20-F|20030930|20030331|2003/0001193125-03-055863.txt|0001160262-20030930.txt
LION BIOSCIENCE AG|0001106774|20-F|20030930|20030331|2003/0001193125-03-055968.txt|0001106774-20030930.txt
